时间,代码,日线信号,小时信号,最终操作,日线得分,原因,运行ID
2026-07-24 23:42:11,创业板ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,半导体ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,芯片ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,黄金ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,沪深300ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,半导体ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,芯片ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,黄金ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,黄金ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:11,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,黄金ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,0,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:12,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:12,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,0,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,0,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,科创50ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,半导体ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,沪深300ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:13,芯片ETF,SELL,,SELL,-2,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:13,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:14,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:14,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:15,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,创业板ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,黄金ETF,SELL,,SELL,1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:15,通信ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:15,沪深300ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
